Census Tract,Birth Rate per 1000,Marriage Rate per 1000
06073020214,69.71153846153847,316.21226874391436
06073020304,48.237476808905384,639.0301797219397
06073020305,21.957913998170174,515.3170731707318
06073020308,87.61766835626358,457.258206073372
06073020309,14.603616133518775,370.5772811918063
06073020310,42.13938411669368,426.0589183643558
06073020311,166.1676646706587,480.64085447263017
06073020312,40.0516795865633,564.2768850432633
06073020313,149.25373134328356,524.9901613537977
06073020401,38.26530612244898,598.4886649874055
06073020403,52.89928789420142,517.7153329260843
06073020404,50.24088093599449,509.6311475409836
06073020405,50.63291139240506,629.3286219081272
06073020500,54.31309904153355,482.1068548387097
06073020601,58.98123324396783,472.4803431022159
06073020602,42.36540158870256,423.8437821171634
06073020705,29.304029304029303,527.7922077922078
06073020706,57.60151085930123,649.2156862745097
06073020707,13.578274760383387,431.0393656188048
06073020708,86.15384615384615,611.0930911449886
06073020710,133.14447592067987,660.3646185010128
06073020711,41.84549356223176,649.1922189251567
06073020712,0.0,521.2325220093215
06073020801,99.52153110047847,552.7303042934556
06073020805,52.48990578734858,554.1290770298403
06073020806,52.17391304347826,586.4435864435864
06073020807,23.25581395348837,590.6288532675709
06073020810,26.97495183044316,651.8010291595198
06073020811,49.69366916269571,622.2359991733829
06073020812,185.8108108108108,382.8220858895706
06073020813,35.67318757192175,446.18528610354224
06073020902,45.68527918781726,559.3641331346249
06073020903,33.82663847780127,471.33283693224126
06073020904,30.303030303030305,533.3041191936896
06073021001,77.9816513761468,617.434758467518
06073021002,0.0,712.9686539643516
06073021101,22.675736961451246,582.5688073394494
06073021102,127.37127371273712,477.97527047913445
06073021202,46.97986577181208,503.920759389187
06073021204,97.06362153344209,601.2108980827447
06073021205,41.067761806981515,531.1918850380389
06073021206,42.603550295857985,598.6486486486486
06073021302,59.447983014862,467.73917508129387
06073021304,257.02811244979915,713.9507620164126
06073021305,0.0,587.7912701017394
06073021306,51.75292153589316,657.8775332316409
06073021401,83.5680751173709,556.786703601108
06073021402,17.05237515225335,462.3513870541612
06073021501,6.72645739910314,664.6134893748075
06073021502,18.38696197241956,623.6037624926514
06073021600,108.77862595419847,504.1539134236992
06073021800,41.811846689895475,699.0291262135922
06073021900,38.929440389294406,455.5884529977794
06073022000,111.1111111111111,419.0421892816419
06073022101,0.0,679.5219989136339
06073022102,29.931305201177626,566.390378677068
06075010101,106.4638783269962,424.68619246861925
06075010102,12.269938650306749,247.78761061946904
06075010201,0.0,380.612673101133
06075010202,18.072289156626507,453.7671232876712
06075010300,34.19516263552961,429.07801418439715
06075010401,148.55875831485588,465.9270998415214
06075010402,0.0,468.06336228921816
06075010500,0.0,497.1305595408895
06075010600,0.0,347.57738896366084
06075010701,0.0,600.430636727161
06075010702,54.187192118226605,375.96302003081666
06075010800,0.0,391.4702581369248
06075010901,0.0,270.64935064935065
06075010902,0.0,275.0
06075011001,31.10047846889952,354.7995139732685
06075011002,66.79764243614932,395.6639566395664
06075011101,0.0,378.7691036761669
06075011102,14.947683109118087,282.1943282194328
06075011200,51.5625,369.8932646301067
06075011300,57.45341614906832,416.03915662650604
06075011700,67.19367588932806,349.62406015037595
06075011800,22.3463687150838,397.2955569864778
06075011901,27.397260273972602,306.9087688219663
06075011902,21.479713603818613,397.76234567901236
06075012001,0.0,315.2654867256637
06075012002,0.0,214.55756422454806
06075012100,0.0,138.53830349280892
06075012202,0.0,229.52548330404218
06075012203,70.8215297450425,260.126582278481
06075012204,27.68166089965398,352.7037933817595
06075012301,92.19858156028369,232.1532211259431
06075012302,73.92996108949417,237.6041253470845
06075012403,0.0,432.7824921840107
06075012404,0.0,303.9538714991763
06075012405,78.39866555462886,221.31378629828023
06075012406,22.727272727272727,348.00838574423483
06075012502,239.73727422003284,337.35236220472444
06075012503,44.49388209121246,343.8108484005563
06075012504,0.0,618.6440677966102
06075012601,12.033694344163658,371.7623158963941
06075012602,29.50152594099695,340.60606060606057
06075012700,15.68334578043316,416.68853319338757
06075012801,0.0,486.5502595563945
06075012802,57.88423153692615,409.9526066350711
06075012901,9.285051067780872,391.304347826087
06075012902,74.33489827856026,305.89365791159514
06075013001,56.98529411764706,235.60910307898257
06075013002,25.15177797051171,327.8763074124602
06075013101,75.23739956172389,344.9358806595132
06075013102,8.356545961002785,403.94899218428634
06075013200,15.915119363395226,470.27777777777777
06075013300,70.25246981339188,543.2201049433858
06075013401,39.81264637002342,435.79121789560895
06075013402,8.756567425569177,526.8583830710797
06075013500,20.53915275994865,315.7663592446201
06075015100,0.0,414.92864983534577
06075015201,0.0,263.77187297472454
06075015202,24.14486921529175,251.12107623318386
06075015300,98.4126984126984,231.2827849308536
06075015401,9.416195856873822,373.73737373737373
06075015402,6.41025641025641,521.6468590831919
06075015500,0.0,254.13907284768212
06075015600,0.0,329.6428571428571
06075015701,0.0,177.96791443850267
06075015702,35.26970954356847,464.96815286624206
06075015801,0.0,409.1993185689949
06075015802,9.560229445506693,192.5
06075015900,59.09797822706065,347.37308800709377
06075016000,26.42559109874826,290.650406504065
06075016101,34.64203233256351,290.5102954341988
06075016102,0.0,345.2188006482982
06075016200,49.94903160040775,307.7169388408582
06075016300,58.10147299509002,308.3080320176649
06075016400,61.42857142857143,235.60767590618337
06075016500,47.56637168141593,368.7105316765125
06075016601,0.0,279.04633982538616
06075016602,29.320987654320987,351.4056224899598
06075016700,22.17873450750163,309.4316561417804
06075016801,40.64352243861134,282.9021372328459
06075016802,0.0,238.72233118520595
06075016900,15.018773466833542,228.719723183391
06075017000,22.22222222222222,536.7570385818561
06075017101,47.74305555555555,431.7066127634999
06075017102,23.692810457516337,392.1819929509773
06075017602,0.0,313.7589621031069
06075017603,25.914634146341463,429.5036122116057
06075017604,28.65329512893983,261.62387231089525
06075017700,8.941877794336811,300.8474576271186
06075017801,14.240506329113924,456.7723342939481
06075017803,87.8594249201278,382.45931283905963
06075017804,38.42364532019704,213.11962006530126
06075017903,29.535864978902953,158.74150875938506
06075018000,32.49767873723305,333.04696449026346
06075020101,19.48717948717949,271.1676812396237
06075020102,23.041474654377883,223.1455832563866
06075020201,0.0,217.60524876981958
06075020202,14.005602240896359,288.55454056958627
06075020300,21.93548387096774,230.15384615384616
06075020401,0.0,363.23924731182797
06075020402,47.97979797979798,444.75
06075020500,123.55212355212356,376.39109697933225
06075020601,24.80916030534351,352.35732009925556
06075020602,7.797270955165692,448.815736651947
06075020701,94.67989179440937,403.3613445378151
06075020702,0.0,408.3129584352078
06075020801,73.41269841269842,333.5401799565622
06075020802,46.12159329140461,92.81814363712726
06075020900,43.06632213608958,266.06997558991054
06075021000,0.0,444.01885680612844
06075021100,23.809523809523807,497.68250289687137
06075021200,57.40181268882176,505.70641479732393
06075021300,5.649717514124294,458.89792231255643
06075021400,34.079844206426486,408.03315269365635
06075021500,21.90280629705681,521.0907541542394
06075021600,28.680688336520074,427.3772204806687
06075021700,80.03857280617164,526.8938327231766
06075021800,61.52512998266898,488.9580973952435
06075022600,39.03477643718949,388.8728740270971
06075022702,21.30681818181818,374.67430953621675
06075022704,89.7571277719113,441.0562716127004
06075022801,78.09397749834547,427.7456647398844
06075022802,18.456375838926174,380.29465930018415
06075022803,103.2258064516129,390.5579399141631
06075022901,38.70458135860979,345.05494505494505
06075022902,52.20883534136546,340.8968125337655
06075022903,28.54006586169045,322.9085222830336
06075023001,16.979445933869528,489.883507050889
06075023003,7.345225603357817,445.7236842105263
06075023102,96.22411693057248,353.19825188716726
06075023103,97.23261032161555,262.78772378516624
06075023200,81.6852966466036,442.65377383830247
06075023300,27.722772277227723,471.7647058823529
06075023400,14.534883720930232,335.9596596281122
06075025100,30.03337041156841,422.50530785562637
06075025200,31.4410480349345,511.35867190913063
06075025300,48.92966360856269,433.68997263000745
06075025401,9.828009828009828,521.3645761543762
06075025402,9.04392764857881,399.6615905245347
06075025403,5.9405940594059405,507.77202072538864
06075025501,26.064291920069504,500.9401020682246
06075025502,80.7061790668348,467.34878122178753
06075025600,27.436140018921478,495.35160905840286
06075025701,42.128603104212864,535.5575065847235
06075025702,82.03125,478.7320509347061
06075025800,23.465703971119133,481.5200416449766
06075025900,93.10761789600967,530.3244005641749
06075026001,36.72316384180791,407.0240295748614
06075026002,8.739076154806492,402.34134319162047
06075026003,75.62277580071175,506.59368001990543
06075026004,13.25301204819277,457.75075987841944
06075026100,39.726027397260275,490.313961255845
06075026201,41.76334106728538,429.65539045210244
06075026202,62.36786469344609,430.22926691197284
06075026301,16.45123384253819,476.94617199227963
06075026302,72.27615965480042,450.0462534690102
06075026303,50.261780104712045,480.8500123548307
06075026401,61.98830409356725,424.4581041734067
06075026402,25.36997885835095,414.37381404174573
06075026403,37.88903924221922,537.1076562041654
06075026404,65.39074960127591,563.9481000926784
06075030101,42.22120238641579,306.41492265696087
06075030102,27.01115678214915,407.7464788732394
06075030201,59.71277399848828,384.71922246220305
06075030202,60.763888888888886,385.39944903581267
06075030301,13.316423589093214,453.85611244682815
06075030302,45.83333333333333,602.3081721771678
06075030400,29.381965552178315,669.8255438294207
06075030500,28.391167192429023,386.28912071535024
06075030600,52.63157894736842,622.7454909819639
06075030700,37.24696356275304,612.4869201255668
06075030800,33.48909657320872,588.9669007021064
06075030900,6.722689075630252,577.3047086415298
06075031000,69.8856416772554,614.9522203485104
06075031100,39.75741239892183,516.9416356217846
06075031201,20.69781194559432,445.1983298538622
06075031202,35.769828926905134,515.2528207271207
06075031301,61.55950752393981,369.74549613954815
06075031302,36.490008688097305,447.27360076867643
06075031401,10.438413361169102,505.1401869158878
06075031402,9.361702127659575,505.08293204922415
06075032601,25.14792899408284,434.8122866894198
06075032602,13.059701492537313,474.65080186239004
06075032700,56.195965417867434,559.2705167173252
06075032801,30.026109660574413,506.1066428358654
06075032802,40.85106382978723,494.32659102121363
06075032901,72.15447154471545,511.47385852850726
06075032902,13.90644753476612,604.5347467608951
06075033001,0.0,520.3342618384402
06075033002,23.17880794701987,540.0166158958737
06075033100,48.717948717948715,631.3267445342917
06075033201,0.0,110.38784919989152
06075033203,46.35761589403974,307.40615488670954
06075033204,0.0,329.337899543379
06075035101,0.0,342.43874964798647
06075035102,49.382716049382715,599.0795885219275
06075035201,35.4552780016116,489.5343870140965
06075035202,15.887025595763458,475.266731328807
06075035300,88.25319537431528,509.5050803015405
06075035400,66.26905235255136,483.4703809363987
06075040100,8.760951188986233,304.8228084199307
06075040200,21.248339973439574,459.5150020550761
06075042601,37.4331550802139,453.6637931034483
06075042602,97.24238026124817,561.271434546215
06075042700,34.21052631578947,561.0589239965841
06075042800,46.413502109704645,629.207664422579
06075045100,28.508771929824558,418.85068526088
06075045201,8.985879332477536,414.5558330360328
06075045202,210.81081081081084,408.7751371115174
06075047600,128.29525483304042,545.1388888888888
06075047701,47.22222222222222,431.9056785370549
06075047702,58.521560574948666,544.3037974683544
06075047801,26.99896157840083,490.3061224489796
06075047802,45.11970534069982,477.0839741617964
06075047902,12.150668286755772,527.6872964169381
06075047903,10.961214165261383,442.5645592163847
06075047904,12.931034482758621,420.6200971236459
06075060100,137.9310344827586,424.4459368703828
06075060400,66.36155606407323,422.3181257706535
06075060502,72.19251336898395,374.2857142857143
06075060701,0.0,649.3219339622641
06075060702,18.779342723004696,311.16389548693587
06075060703,18.256503879507076,445.9362692445399
06075061000,66.49395509499136,545.7002457002457
06075061101,49.079754601226995,406.14136732329086
06075061102,86.95652173913044,484.25011753643633
06075061200,24.479804161566708,354.6742209631728
06075061401,47.88732394366197,414.4144144144144
06075061402,148.86363636363637,447.3297403233709
06075061501,64.74820143884892,481.76100628930817
06075061502,0.0,256.30026809651474
06075061503,0.0,377.5542282301163
06075061504,0.0,579.175704989154
06075061505,24.94802494802495,701.7208413001912
06075061506,19.296254256526673,410.11864786209986
06075061507,60.20942408376963,257.0356472795497
06075061508,0.0,395.7388939256573
06075980200,0,430.10752688172045
06075980300,0.0,552.6315789473684
06075980501,0,310.07751937984494
06075980600,11.661807580174926,451.43487858719647
06075980900,0.0,290.566037735849
06077000101,69.97084548104957,360.8490566037736
06077000102,102.6252983293556,174.1826381059752
06077000300,87.24832214765101,231.7423806785509
06077000401,0.0,400.0
06077000402,32.758620689655174,254.3050430504305
06077000500,0.0,478.5714285714286
06077000600,24.883359253499222,325.9005145797599
06077000700,59.778597785977865,293.72529644268775
06077000802,118.82716049382717,469.38775510204084
06077000803,45.81818181818182,478.3401732786138
06077000900,113.60239162929746,489.5858858123009
06077001000,29.589778076664427,519.5681511470985
06077001101,31.29657228017884,436.5398251004491
06077001102,49.853372434017594,404.839460214053
06077001200,11.26126126126126,328.0559646539028
06077001300,149.80988593155894,402.91862478357655
06077001400,53.941908713692946,409.16230366492147
06077001501,73.09388783868935,500.7146260123868
06077001502,6.402048655569782,423.47645429362876
06077001600,4.594180704441042,426.4107038976149
06077001700,73.9795918367347,502.791461412151
06077001800,4.748338081671415,356.9837734648425
06077001900,59.15267785771383,458.1654420478786
06077002000,143.86459802538786,361.1317944899479
06077002100,9.1164095371669,431.5382757787974
06077002201,98.90109890109889,509.3477357706688
06077002202,105.62310030395136,478.5714285714286
06077002300,14.443500424808835,497.3735139618468
06077002401,58.65314989138305,465.65474659120144
06077002402,30.65134099616858,393.64303178484107
06077002503,48.589341692789965,453.4388314059647
06077002504,58.867924528301884,449.438202247191
06077002701,22.93577981651376,466.6104908363177
06077002702,13.777267508610791,523.2265034209579
06077002800,37.017451084082495,465.6
06077003106,230.84677419354838,472.58926061287605
06077003108,50.19305019305019,428.02934480141664
06077003109,56.04982206405694,362.22054760110524
06077003110,53.807106598984774,383.3836858006042
06077003111,98.61751152073734,325.06621719239104
06077003112,0.0,461.01815592737626
06077003115,86.24229979466119,415.54646405610754
06077003116,45.55555555555556,310.37277147487845
06077003117,0.0,605.3872053872053
06077003118,0.0,504.5080360642885
06077003119,54.77308294209703,639.8467432950191
06077003203,0.0,460.0783368484483
06077003205,88.96034297963558,391.0776361529548
06077003209,36.717062634989205,451.1709018435476
06077003210,63.31168831168831,368.14159292035396
06077003213,68.18181818181817,419.51584726728225
06077003214,66.95778748180494,503.5051546391752
06077003215,171.7369970559372,440.21904472163067
06077003216,144.53961456102783,492.4428822495606
06077003217,46.96132596685083,278.40059790732437
06077003218,42.15456674473068,392.09839731643683
06077003219,26.613197229310973,556.911551474142
06077003305,42.02801867911941,436.5140936126196
06077003306,57.86350148367953,443.75917767988255
06077003307,107.78985507246378,370.70678399091685
06077003308,64.15929203539824,251.1737089201878
06077003310,45.96704249783174,398.60529986053
06077003311,82.29166666666667,402.57929592192403
06077003312,58.06451612903226,269.0084481991997
06077003313,89.90147783251231,277.8239202657807
06077003403,51.829268292682926,434.9593495934959
06077003404,111.46752205292702,435.6493129475518
06077003405,63.88642413487133,349.75927499291987
06077003406,118.05555555555556,370.50975025658573
06077003407,104.0,434.0770791075051
06077003409,63.178677196446195,444.08945686900955
06077003410,88.69987849331713,448.5248607386012
06077003501,0.0,681.3417190775681
06077003502,0.0,569.8630136986301
06077003503,51.564565888056414,513.4397010205548
06077003504,23.061825318940137,499.4945848375451
06077003601,60.55646481178396,447.1003134796238
06077003602,23.696682464454973,477.4802191113816
06077003700,43.35260115606936,518.9379148770012
06077003803,43.08547602501737,484.9032724642922
06077003804,31.88662533215235,482.38095238095235
06077003805,23.98989898989899,525.0195465207194
06077003806,30.421982335623163,434.4128230291135
06077003807,65.78947368421052,545.1822266600101
06077003808,0.0,355.4913294797688
06077003900,0.0,436.7378048780488
06077004001,45.36489151873768,431.3507504168983
06077004003,44.21221864951769,567.2100165367352
06077004004,20.419739081111743,528.2442748091603
06077004104,13.110846245530393,648.7043580683156
06077004105,9.316770186335404,620.6190259444697
06077004106,75.31380753138076,584.3815513626835
06077004107,42.875157629255995,614.4314868804664
06077004108,19.630484988452658,546.133796698523
06077004202,24.390243902439025,561.8354784555121
06077004203,50.25553662691652,505.163765122455
06077004204,50.473186119873816,461.23172352680547
06077004205,26.13480055020633,532.0605187319884
06077004206,206.84292379471228,575.434439178515
06077004302,57.256990679094535,420.43882190156154
06077004305,38.125,521.6928966397277
06077004307,38.01169590643275,397.1493359248461
06077004308,35.74468085106383,480.4785894206549
06077004309,56.53710247349823,541.1829740187949
06077004310,73.42657342657343,546.2111257117828
06077004402,14.373716632443532,511.333914559721
06077004403,159.56284153005464,431.7472698907956
06077004404,87.73424190800681,439.7049390635022
06077004501,27.10843373493976,463.54733405875953
06077004502,30.17241379310345,420.1466369142493
06077004600,42.11187932118165,472.90359383913295
06077004701,21.321961620469082,588.4972170686457
06077004703,79.08847184986595,681.3514408744618
06077004704,28.275212064090482,514.436958614052
06077004800,93.5919055649241,548.0009035464197
06077004903,213.48314606741573,568.6356073211315
06077004904,127.6595744680851,641.7745935519426
06077004905,78.544061302682,680.5293005671077
06077004906,134.19913419913422,621.580547112462
06077005001,36.05769230769231,592.695514092894
06077005003,22.598870056497177,587.9785756794287
06077005004,59.89385898407885,652.9521152952116
06077005106,40.89479203075848,613.6315900021004
06077005108,56.742323097463284,387.94772507260404
06077005109,53.993250843644546,313.05903398926654
06077005119,60.88141753748296,569.6166854565953
06077005122,22.398843930635838,632.4442820606504
06077005123,44.28904428904429,578.0382479950648
06077005124,34.3980343980344,423.8588415803606
06077005125,10.752688172043012,527.4370561652679
06077005126,33.333333333333336,455.9980334316617
06077005127,9.939260077305356,515.4761904761904
06077005129,103.61445783132531,523.768115942029
06077005130,32.485875706214685,551.5873015873017
06077005131,35.253654342218404,457.0361145703611
06077005132,89.35611038107753,448.8124488124488
06077005133,71.74887892376681,493.97935779816515
06077005134,128.18336162988115,586.9965780468544
06077005135,17.344173441734416,589.1847151331218
06077005136,0.0,480.02878733357323
06077005137,12.756516916250694,506.27255542189374
06077005138,122.95081967213115,397.49292357460575
06077005139,150.074294205052,626.0420801905518
06077005140,17.241379310344826,488.0660954712362
06077005141,0.0,389.66957842764907
06077005208,24.550898203592816,582.1278154184215
06077005211,24.390243902439025,582.779543484542
06077005212,12.320328542094456,589.9964776329693
06077005213,48.96907216494845,614.0876732858749
06077005214,80.33240997229916,598.989048020219
06077005215,7.311129163281885,649.9562809676479
06077005216,91.48486980999296,547.5441567868377
06077005217,55.41871921182266,555.9729526671675
06077005218,33.4051724137931,635.3130016051365
06077005219,44.159544159544154,584.1047640550914
06077005220,46.80187207488299,617.8067318132465
06077005221,0.0,616.2457693309034
06077005222,39.768019884009945,562.3003194888179
06077005223,110.00398565165405,659.3195975083852
06077005224,79.22272047832587,532.2838238649326
06077005225,0.0,493.5205183585313
06077005303,23.909145248057385,424.47199265381084
06077005307,66.31578947368422,379.5902589872439
06077005308,56.962025316455694,467.27376209447925
06077005309,0.0,522.8971962616823
06077005310,87.75981524249423,547.6410730804811
06077005311,22.619047619047617,355.13608428446
06077005312,24.602026049204053,494.7245017584994
06077005403,95.68480300187618,492.0728126834997
06077005405,9.153318077803204,496.4589235127479
06077005406,142.69406392694066,452.8605962933118
06077005502,57.422969187675065,662.3259991019308
06077005503,21.479713603818613,465.40880503144655
06077980000,0,280.5402087170043
06079010016,18.446601941747574,526.7139479905437
06079010017,145.03816793893128,520.703653585927
06079010101,0.0,560.7407407407408
06079010103,0.0,408.3850931677019
06079010104,6.038647342995169,542.2753430721558
06079010202,71.94244604316546,500.0
06079010204,6.405693950177936,534.6989966555184
06079010205,57.31922398589065,519.4001428231375
06079010206,0.0,633.8028169014085
06079010207,64.81481481481481,599.0269032627361
06079010301,29.97858672376874,626.4104910033547
06079010302,27.522935779816514,647.1408647140865
06079010303,59.447983014862,647.5982532751092
06079010403,56.261343012704174,644.6231754542746
06079010404,0.0,625.069328896284
06079010504,59.25925925925926,597.6960567124502
06079010505,0.0,440.1114206128134
06079010506,0.0,638.0952380952381
06079010602,35.36977491961415,517.670342097823
06079010603,64.51612903225806,398.4126984126984
06079010701,10.14760147601476,580.3385114769302
06079010703,154.23514538558786,528.8555591783502
06079010707,79.002079002079,525.2747252747253
06079010902,8.84466556108347,57.001505700150574
06079010903,0.0,6.013145014683261
06079010904,0.0,0.0
06079011001,0.0,432.1183306920233
06079011002,8.411214953271028,370.9079678814083
06079011101,11.272141706924316,253.93194166428367
06079011103,12.745098039215685,355.4455445544554
06079011104,32.93413173652695,327.4924471299094
06079011105,76.78883071553228,369.6439348219674
06079011201,19.90632318501171,227.49363573246933
06079011202,0.0,123.21816863976807
06079011300,25.094102885821833,383.7271273760881
06079011400,0.0,216.90467001157853
06079011501,25.510204081632654,476.7522553782096
06079011505,13.546798029556651,520.1447527141135
06079011600,11.450381679389313,684.2105263157895
06079011704,100.43041606886658,472.1849865951743
06079011705,0.0,558.1993569131832
06079011706,24.208566108007446,555.317630264097
06079011800,39.69754253308128,668.1922196796338
06079011901,66.21392190152801,563.288856833754
06079011903,22.371364653243848,558.2706766917294
06079011904,98.02586793737237,502.6774917947832
06079012001,0.0,431.65467625899277
06079012002,0.0,419.0224570673712
06079012102,106.31494804156674,487.48293126991354
06079012201,87.32057416267942,471.3130535232961
06079012202,217.02838063439066,523.3278955954322
06079012302,107.87992495309568,684.061135371179
06079012305,69.63470319634703,612.6443531023684
06079012306,183.7037037037037,762.4213495335214
06079012403,8.50546780072904,558.3787053841501
06079012404,0.0,530.1863857374393
06079012405,16.412661195779602,515.1171579743008
06079012406,131.3456889605157,524.2009132420092
06079012502,21.75226586102719,513.0725789583769
06079012503,57.432432432432435,502.75482093663913
06079012505,41.42011834319527,487.1991807475678
06079012601,63.799283154121866,502.7301826398042
06079012602,73.96449704142012,571.5317919075145
06079012705,63.54916067146282,631.7103620474406
06079012706,101.26582278481013,670.8721886999451
06079012707,0.0,566.6257668711656
06079012708,0.0,714.7270854788877
06079013000,17.077798861480076,599.0840965861782
06079013100,0.0,580.9480192351729
06081600100,59.66162065894924,498.01448259752397
06081600200,36.43724696356275,481.89797037849695
06081600300,18.09045226130653,538.3980181668044
06081600401,44.11764705882353,470.8704592186429
06081600402,30.917874396135264,464.1311774083352
06081600501,98.22263797942001,545.9317585301837
06081600502,55.749128919860624,413.86083052749717
06081600600,26.71118530884808,398.23609226594306
06081600701,14.44043321299639,369.0165361183638
06081600702,241.65554072096128,657.6955424726661
06081600800,45.65801253357207,322.520453566815
06081600900,63.90532544378698,574.7392815758981
06081601000,96.51802076970067,596.2099125364432
06081601100,0.0,534.964396567464
06081601200,82.05128205128206,539.0792291220556
06081601301,52.82112845138055,438.0627134430301
06081601302,94.64416727806311,486.5979381443299
06081601400,20.903954802259886,452.4776604386678
06081601501,74.01574803149606,505.57546794105934
06081601502,24.68265162200282,507.49999999999994
06081601601,12.5,460.4767879548306
06081601603,67.66917293233082,474.99528212870354
06081601604,51.86385737439222,491.2280701754386
06081601605,70.36059806508356,545.9551842005317
06081601700,102.10526315789474,579.4912559618441
06081601800,0.0,516.6573608784664
06081601901,30.81232492997199,442.2356669547681
06081601902,37.241379310344826,474.1518578352181
06081602001,74.58912768647282,568.1183696259073
06081602002,40.85603112840467,614.406779661017
06081602100,33.292231812577064,437.43390905886497
06081602201,36.440677966101696,491.18046132971506
06081602202,27.941176470588236,525.1457725947522
06081602300,0.0,485.72198275862064
06081602400,32.622333751568384,479.8246939700771
06081602500,19.681349578256793,523.0214300869934
06081602601,127.36443883984869,568.3012259194395
06081602602,24.179620034542317,515.0316455696202
06081602700,11.134307585247043,525.9029927760578
06081602800,6.878761822871883,453.2898041185334
06081602900,86.0091743119266,585.8522904331568
06081603000,32.15686274509804,464.79920674268715
06081603100,40.11461318051576,611.9295724038807
06081603200,12.482662968099861,558.3857095600398
06081603300,30.660377358490567,524.0158902130732
06081603400,62.24066390041494,650.0107227107013
06081603700,70.54963084495489,524.6456526338058
06081603801,0.0,380.30467899891187
06081603802,82.75261324041811,641.6492934908501
06081603900,43.35532516493873,569.2370627940275
06081604000,27.397260273972602,631.2910284463895
06081604102,19.715224534501644,402.05053094104727
06081604103,9.23951670220327,456.99687766108434
06081604104,39.10614525139665,328.8035450516987
06081604200,45.26046114432109,414.00681747753333
06081604400,30.08130081300813,466.8741662961316
06081604500,58.74125874125874,509.9168266154831
06081604600,46.125461254612546,574.2711707542804
06081604700,41.338582677165356,589.573851882499
06081604800,16.407599309153714,517.937701396348
06081604900,230.45267489711935,564.2237982663515
06081605000,57.679844458846404,605.4974230829299
06081605100,32.09242618741977,570.4369130257247
06081605200,68.6695278969957,571.9154737559645
06081605300,86.24535315985129,520.2082816761716
06081605400,30.670926517571885,501.9123783031989
06081605501,14.864864864864865,438.94899536321486
06081605502,40.32258064516129,650.0
06081605600,18.34862385321101,709.5613048368954
06081605700,18.669778296382727,668.6817019297838
06081605800,0.0,608.475356978351
06081605901,104.93827160493827,416.6666666666667
06081605902,17.377567140600316,393.73198847262245
06081606000,7.311129163281885,410.2104791759964
06081606100,125.31969309462914,504.1740450290918
06081606201,50.2092050209205,429.8181818181818
06081606202,68.93687707641196,391.26335637963547
06081606300,68.87755102040816,409.16271721958924
06081606400,148.2587064676617,503.6738563640674
06081606500,86.8945868945869,688.6012225818051
06081606600,69.593147751606,570.5481673694453
06081606700,78.72340425531915,667.1679197994987
06081606800,39.40886699507389,553.9661898569572
06081606900,69.13183279742766,608.0915406620352
06081607000,94.10288582183186,620.2928870292887
06081607100,61.43344709897611,657.190635451505
06081607200,34.70319634703196,465.302737074924
06081607300,49.42965779467681,560.7879347491536
06081607400,7.9936051159072745,543.7743190661478
06081607500,74.47382622773881,618.9072327044025
06081607600,50.100200400801604,511.77199504337045
06081607701,82.76450511945391,481.01265822784814
06081607702,38.40472673559823,483.21678321678326
06081607800,6.993006993006993,615.8872077028886
06081607900,67.12328767123287,484.1128168511246
06081608001,96.19952494061758,613.3610245759778
06081608002,184.87394957983193,709.7465191003213
06081608013,36.076662908680944,655.367231638418
06081608023,0.0,614.6245059288538
06081608024,0.0,660.0306278713629
06081608025,48.9749430523918,610.9235352532274
06081608100,13.513513513513514,673.6557321609739
06081608200,32.55340793489318,574.959349593496
06081608300,56.41025641025641,636.7521367521367
06081608400,62.18365871294288,497.67047861075815
06081608501,105.15463917525773,569.1660480079188
06081608502,16.152716593245227,586.4197530864199
06081608600,42.08273894436519,537.7358490566038
06081608700,68.68577609518658,599.4681735083929
06081608800,51.16629044394281,657.51530713016
06081608900,93.64358683314416,568.3663527119195
06081609000,57.85123966942149,609.69868173258
06081609100,64.41717791411043,595.8333333333334
06081609201,89.61038961038962,551.3256288239294
06081609202,116.7728237791932,553.4093553642075
06081609300,30.831099195710454,597.8055240257282
06081609400,77.34056987788331,668.4574059861858
06081609500,74.22680412371135,702.8858218318695
06081609601,0.0,569.8175787728027
06081609602,84.43271767810026,661.6022099447514
06081609603,40.71661237785016,580.9383443871284
06081609700,64.71183013144591,728.5714285714286
06081609800,83.02808302808303,615.046677649643
06081609900,79.47019867549669,683.6274107509232
06081610000,34.5679012345679,504.7692704305233
06081610100,66.38418079096046,567.6674364896073
06081610201,0.0,487.678046574723
06081610202,38.190364277320796,382.99304464886694
06081610203,14.591439688715953,347.6060724017127
06081610302,51.56723963599596,474.01704701677204
06081610303,31.404958677685954,649.2602262837249
06081610304,97.71309771309772,619.7424892703863
06081610400,21.021021021021024,619.9585157870478
06081610500,22.22222222222222,493.7468734367184
06081610601,71.38643067846607,487.9271070615034
06081610602,103.10734463276836,597.7337110481586
06081610700,162.8721541155867,490.6396255850234
06081610800,89.72602739726028,456.8865740740741
06081610901,44.329896907216494,454.172366621067
06081610902,0.0,589.8452994843316
06081611000,64.16184971098265,569.118982742961
06081611100,32.00522534291313,728.2951854775059
06081611200,78.2122905027933,575.7575757575758
06081611300,51.18829981718464,524.4539411206079
06081611400,21.07728337236534,537.2899159663865
06081611500,0.0,660.5150214592275
06081611600,19.748653500897664,620.8355367530407
06081611700,43.91100702576112,396.4964751121555
